Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,sharpness,sharpness_ave,avg_brightness,light_or_dark
17667,Daniel Klein Analog Silver Dial Women's Watch-DK.1.13209-5,accessories,Watches,https://m.media-amazon.com/images/I/513uxTHmmnL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Analog-Silver-Womens-Watch-DK-1-13209-5/dp/B0BFNDS1SW/ref=sr_1_17743_mod_primary_new?qid=1679156254&s=watches&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-17743,Get,0,"₹3,163",5750.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/17667.jpg,632500.0,6015.425427381952,0,200.6338503566576,1
17515,Titan Womens 26 x 8.20 x 26 mm Love All MOP Dial Brass Analog Watch - 95151WM01,accessories,Watches,https://m.media-amazon.com/images/I/51vplKLIa9L._AC_UL320_.jpg,https://www.amazon.in/Titan-Womens-Brass-Analog-Watch/dp/B0BGC5F6KV/ref=sr_1_17587?qid=1679156249&s=watches&sr=1-17587,Get,0,,16545.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/17515.jpg,1819950.0,6945.180646421371,0,205.30136658266127,1
8685,Titan Analog Green Dial Women's Watch-95170YM01,accessories,Watches,https://m.media-amazon.com/images/I/81wttdwfGjL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Green-Womens-Watch-95170YM01/dp/B0BFFRD9JG/ref=sr_1_8713?qid=1679155942&s=watches&sr=1-8713,Get,0,,20375.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8685.jpg,2241250.0,6743.867257943054,0,208.89351497483224,1
645,Titan Karishma Analog White Dial Women's Watch-NL2572YM01/NP2572YM01,accessories,Watches,https://m.media-amazon.com/images/I/71ljWgUd1yL._AC_UL320_.jpg,https://www.amazon.in/Titan-Karishma-Analog-Womens-Watch-NK2572YM01/dp/B079RW48R5/ref=sr_1_654?qid=1679155610&s=watches&sr=1-654,4.3,101,,2495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/645.jpg,274450.0,8129.9330233825685,0,199.71927005859376,1
14518,HMT Janata para Shock 17 Jewels White Roman Numbering Dial Radium Hands Mechanical Hand-Winding Case Wrist Watch,accessories,Watches,https://m.media-amazon.com/images/I/71JjHmyknaL._AC_UL320_.jpg,https://www.amazon.in/Janata-Jewels-Numbering-Mechanical-Hand-Winding/dp/B0BNLFK43F/ref=sr_1_14594?qid=1679156143&s=watches&sr=1-14594,Get,0,"₹2,599",5999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/14518.jpg,659890.0,27514.891005506244,1,212.5599106837607,1
11000,Ferro Pisa Analog Crystals MOP (Mother of Pearl) Round Dial Women's Watch with Mesh Strap,accessories,Watches,https://m.media-amazon.com/images/I/61MzglHXPdL._AC_UL320_.jpg,https://www.amazon.in/Ferro-Analog-White-Womens-Watch-F21934C-D/dp/B09RPBKPTX/ref=sr_1_11028?qid=1679156022&s=watches&sr=1-11028,1.0,1,"₹5,120",6400.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11000.jpg,704000.0,13882.617634539884,1,219.02357134533898,1
11277,BIGOWL Women's Analogue Summer Strips Watch(White and Blue Dial,accessories,Watches,https://m.media-amazon.com/images/I/61nFwvWWmrL._AC_UL320_.jpg,https://www.amazon.in/Womens-BigOwl-Summer-Strips-Analog/dp/B01M3N13TV/ref=sr_1_11305?qid=1679156031&s=watches&sr=1-11305,2.8,8,₹399,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11277.jpg,109890.0,3646.6361171777285,0,207.01813893531974,1
9574,Cerruti 1881 Analog White Dial Women's Watch-CIWLG2116902,accessories,Watches,https://m.media-amazon.com/images/I/71lSNtTDD9L._AC_UL320_.jpg,https://www.amazon.in/Cerruti-1881-Analog-Womens-Watch-CIWLG2116902/dp/B09MK8K9MX/ref=sr_1_9602?qid=1679155972&s=watches&sr=1-9602,4.0,1,"₹19,023",22495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/9574.jpg,2474450.0,11663.222442286153,1,215.5905362571023,1
5039,AUREX Analog Pink Dial Round Shaped Stainless Steel Women's Bracelet Watch (AX-LR557-PKC),accessories,Watches,https://m.media-amazon.com/images/I/81O3c9xe6sL._AC_UL320_.jpg,https://www.amazon.in/Shaped-Stainless-Bracelet-Ladies-AX-LR557-PKC/dp/B08DK74C77/ref=sr_1_5048?qid=1679155809&s=watches&sr=1-5048,2.5,2,₹459,1699.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/5039.jpg,186890.0,15484.135147894802,1,209.74357220784023,1
8049,Casio Analog Pink Dial Women's Watch-LTP-2089L-4AVDF (A1580),accessories,Watches,https://m.media-amazon.com/images/I/61PNSGbsaUL._AC_UL320_.jpg,https://www.amazon.in/Casio-Analog-Womens-Watch-LTP-2089L-4AVDF-A1580/dp/B07P8P6MWQ/ref=sr_1_8073?qid=1679155919&s=watches&sr=1-8073,5.0,2,"₹2,799",4695.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/8049.jpg,516450.0,12267.487299161838,1,203.47065688183062,1
6544,Citizen Analog Off-White Dial Women's Watch-EQ9063-55A,accessories,Watches,https://m.media-amazon.com/images/I/71ZKw1seXoL._AC_UL320_.jpg,https://www.amazon.in/Citizen-Analog-Off-White-Womens-Watch-EQ9063-55A/dp/B07VBDQCX9/ref=sr_1_6553?qid=1679155864&s=watches&sr=1-6553,3.9,2,"₹7,680",9800.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/6544.jpg,1078000.0,5287.205930296326,0,225.11184537109372,1
7189,"Watch City Analogue Multicolor Dial Women's Combo Girls Watch, Gift for Girl Friends and Sisters Combo Pack of 3",accessories,Watches,https://m.media-amazon.com/images/I/51U9iWVn7EL._AC_UL320_.jpg,https://www.amazon.in/Watch-City-Enterprise-Golden-Party-wear/dp/B07PJV57Z6/ref=sr_1_7213?qid=1679155889&s=watches&sr=1-7213,4.0,5,₹329,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7189.jpg,142890.0,2699.9556470915695,0,226.8227298432476,1
609,NIBOSI Women Watches Fashion Analog Quartz Watches for Women Business Wrist Watches with Diamond Studded Waterproof Chrono...,accessories,Watches,https://m.media-amazon.com/images/I/61So5enDUaL._AC_UL320_.jpg,https://www.amazon.in/NIBOSI-Watches-Diamond-Business-Waterproof/dp/B0BS2KJGT2/ref=sr_1_618?qid=1679155608&s=watches&sr=1-618,3.8,292,"₹2,499",4000.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/609.jpg,440000.0,10732.127820871143,1,210.74756647012578,1
5196,DRITON 24 Images Projector Barbie Digital Watch/Glowing Pink Frozen Digital Watch (Combo of 2) for Girls,accessories,Watches,https://m.media-amazon.com/images/I/51vfCcZOq3S._AC_UL320_.jpg,https://www.amazon.in/Driton-Images-Projector-Digital-Glowing/dp/B095PMNQQ7/ref=sr_1_5201?qid=1679155816&s=watches&sr=1-5201,3.7,2,₹399,1199.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/5196.jpg,131890.0,3584.005859697185,0,203.82947305921053,1
11931,Shivark Steel Strap Analogue Watches for Girl's and Women's Multicolour Dial -Combo Pack of 2,accessories,Watches,https://m.media-amazon.com/images/I/81RljUZd+fL._AC_UL320_.jpg,https://www.amazon.in/Shivark-Analogue-Watches-Womens-Multicolour/dp/B08T1T5G9V/ref=sr_1_11959?qid=1679156053&s=watches&sr=1-11959,2.9,3,₹399,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11931.jpg,109890.0,8086.572756841998,0,201.7596852308917,1
2569,GT Gala Time Red Stone Stretchable Finger Ring Watch with Red Rose Gifting Box for Woman & Girls,accessories,Watches,https://m.media-amazon.com/images/I/714cPGLbNPL._AC_UL320_.jpg,https://www.amazon.in/Gala-Time-Analogue-Womens-Gt-Ring-005/dp/B01MDNWSWD/ref=sr_1_2578?qid=1679155711&s=watches&sr=1-2578,3.9,5,₹549,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2569.jpg,164890.0,5411.982797892461,0,211.92622268976896,1
9559,French Connection Analog Dial Women's Watch,accessories,Watches,https://m.media-amazon.com/images/I/51rhGxsP1ML._AC_UL320_.jpg,https://www.amazon.in/French-Connection-Analog-Silver-Watch-FCS1016SM/dp/B07M5GZKQ5/ref=sr_1_9587?qid=1679155972&s=watches&sr=1-9587,5.0,4,"₹1,980",4950.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/9559.jpg,544500.0,4577.781204971634,0,227.05647082122093,1
1662,Sonata Epic Gents Analog Watch - EP10004SL01,accessories,Watches,https://m.media-amazon.com/images/I/61wik7j7gbL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Epic-Gents-Analog-Watch/dp/B0BRHKL1RW/ref=sr_1_1671?qid=1679155680&s=watches&sr=1-1671,1.0,1,₹669,1125.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/1662.jpg,123750.0,5196.978124902249,0,201.1669178873698,1
9775,Niyati Nx White Color dial with White Strap Watch for-Girls,accessories,Watches,https://m.media-amazon.com/images/I/71b7rX69EAL._AC_UL320_.jpg,https://www.amazon.in/Niyati-Nx-White-Color-Girls/dp/B0837L91MK/ref=sr_1_9799?qid=1679155981&s=watches&sr=1-9799,3.0,6,₹179,299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/9775.jpg,32890.0,5245.426494239886,0,232.4755607766544,1
12444,Rabela Analogue Red Dial Women's Fusion Watch,accessories,Watches,https://m.media-amazon.com/images/I/61FaFYDgKKL._AC_UL320_.jpg,https://www.amazon.in/Rabela-Analogue-Womens-Fusion-Watch/dp/B01E8P17YK/ref=sr_1_12472?qid=1679156071&s=watches&sr=1-12472,3.2,5,₹199,1200.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/12444.jpg,132000.0,5996.900928986756,0,216.1011909722222,1
335,Sonata Wedding Analog White Dial Women's Watch-NL8080SM02/NP8080SM02,accessories,Watches,https://m.media-amazon.com/images/I/71roWOK3aYL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Wedding-Analog-Womens-Watch-NK8080SM02/dp/B00DBSHN9E/ref=sr_1_344?qid=1679155593&s=watches&sr=1-344,4.2,971,₹909,1049.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/335.jpg,115390.0,5670.791245744757,0,200.47769345238092,1
9319,Michael Kors Lauryn Analog White Dial Women's Watch-MK3979,accessories,Watches,https://m.media-amazon.com/images/I/61CAQFnZCqL._AC_UL320_.jpg,https://www.amazon.in/Michael-Kors-Lauryn-Analog-Watch-MK3979/dp/B07G16RP77/ref=sr_1_9347?qid=1679155964&s=watches&sr=1-9347,5.0,5,,19995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/9319.jpg,2199450.0,5189.284569670446,0,211.39950526842946,1
4341,Mikado Pearl Crystal Bead Strap Bracelet Watch for Women,accessories,Watches,https://m.media-amazon.com/images/I/61pWWGSHq9L._AC_UL320_.jpg,https://www.amazon.in/Mikado-Pearl-Crystal-Strap-Bracelet/dp/B09MPGXZZ7/ref=sr_1_4350?qid=1679155774&s=watches&sr=1-4350,3.5,2,₹249,1599.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/4341.jpg,175890.0,7541.539374634481,0,240.7413719266529,1
125,Fastrack Analog Pink Dial Women's Watch-6172SL03,accessories,Watches,https://m.media-amazon.com/images/I/61ey-iSMs8S._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Analog-Pink-Womens-Watch-6172SL03/dp/B093GZJ583/ref=sr_1_134?qid=1679155586&s=watches&sr=1-134,4.2,155,,2195.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/125.jpg,241450.0,5945.216884868221,0,216.18573216002747,1
11754,Evelyn Beautiful Wrist Watch for Women-GR-272,accessories,Watches,https://m.media-amazon.com/images/I/617HY+NSuzL._AC_UL320_.jpg,https://www.amazon.in/Evelyns-Beautiful-Wrist-Watch-Women-GR-272/dp/B017H8HB2W/ref=sr_1_11778?qid=1679156048&s=watches&sr=1-11778,5.0,3,₹326,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11754.jpg,109890.0,1760.2360583386228,0,198.5326234281437,1
5972,Daniel Klein Analog Dial Women's Watch,accessories,Watches,https://m.media-amazon.com/images/I/81nQNFO-whL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK12212-1/dp/B07X69PLSV/ref=sr_1_5981?qid=1679155843&s=watches&sr=1-5981,2.0,1,"₹5,663",7950.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/5972.jpg,874500.0,8233.832677160484,0,228.97616983745422,1
9633,Hugo Boss Analog Pink Dial Women's Watch-1502565,accessories,Watches,https://m.media-amazon.com/images/I/61Mumeig+TL._AC_UL320_.jpg,https://www.amazon.in/Hugo-Boss-Analog-Womens-Watch-1502565/dp/B08H2CDL6Q/ref=sr_1_9657?qid=1679155976&s=watches&sr=1-9657,3.7,7,"₹22,425",24675.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/9633.jpg,2714250.0,8898.868008387813,1,214.33390473428145,1
741,SWISSTONE Analogue Women's Watch (Blue Dial Silver Colored Strap),accessories,Watches,https://m.media-amazon.com/images/I/8141F0xtRgL._AC_UL320_.jpg,https://www.amazon.in/SWISSTONE-Silver-Plated-Bracelet-Analogue/dp/B07Q13HRW2/ref=sr_1_750?qid=1679155615&s=watches&sr=1-750,4.0,866,₹299,2599.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/741.jpg,285890.0,9137.203711181088,1,203.20886590136055,1
17862,Daniel Klein Analog Silver Dial Women's Watch-DK.1.13240-4,accessories,Watches,https://m.media-amazon.com/images/I/51XySSWMHfL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Analog-Silver-Womens-Watch-DK-1-13240-4/dp/B0BFN1MW3M/ref=sr_1_17938_mod_primary_new?qid=1679156261&s=watches&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-17938,Get,0,"₹4,758",8650.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/17862.jpg,951500.0,5740.449900266917,0,196.38007716346152,1
6315,Daniel Klein Analog Silver Dial Women's Watch-DK.1.12849-4,accessories,Watches,https://m.media-amazon.com/images/I/61bk-nMC4QL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Analog-Silver-Womens-Watch-DK-1-12849-4/dp/B09BTZKL67/ref=sr_1_6324?qid=1679155855&s=watches&sr=1-6324,4.0,1,"₹3,107",5450.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/6315.jpg,599500.0,4788.812209643796,0,208.3742452282934,1
3283,"Relish Analog Best Friends Ever White Dial Watches Girls, Women | Valentine Day Gift",accessories,Watches,https://m.media-amazon.com/images/I/61u3Ct8go2L._AC_UL320_.jpg,https://www.amazon.in/Relish-Analog-Friends-Watches-Valentine/dp/B09R21H96B/ref=sr_1_3292?qid=1679155735&s=watches&sr=1-3292,2.8,3,₹279,799.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/3283.jpg,87890.0,20392.32909478044,1,219.46573356741573,1
6946,Joker & Witch Elixir Rosegold Analog Watch Bracelet Set for Women,accessories,Watches,https://m.media-amazon.com/images/I/616vFxhnDFL._AC_UL320_.jpg,https://www.amazon.in/Joker-Witch-Elixir-Rosegold-Bracelet/dp/B08G54BLQ5/ref=sr_1_6970?qid=1679155879&s=watches&sr=1-6970,5.0,1,"₹1,225",4899.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/6946.jpg,538890.0,3775.7514344872056,0,230.91833084286972,1
7850,Skagen Womens Analogue White Dial Metallic Watch - SKW2694I_White_Free Size,accessories,Watches,https://m.media-amazon.com/images/I/61iJOtNFvTL._AC_UL320_.jpg,https://www.amazon.in/Skagen-Womens-Analogue-White-Metallic/dp/B07M5KD82N/ref=sr_1_7878?qid=1679155911&s=watches&sr=1-7878,Get,0,,10995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7850.jpg,1209450.0,15775.960036413559,1,222.2661140219156,1
11678,Esprit Analog Champagne Dial Women's Watch-ES1L054M0065,accessories,Watches,https://m.media-amazon.com/images/I/61i75gqBzYL._AC_UL320_.jpg,https://www.amazon.in/Esprit-Womens-Analogue-Champagne-Metallic/dp/B07L5LD4CK/ref=sr_1_11706?qid=1679156045&s=watches&sr=1-11706,5.0,2,"₹6,484",9400.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11678.jpg,1034000.0,3824.7669971328737,0,221.1067613677536,1
1297,Titan Purple: Glam it Up Analog Rose Gold Dial Women's Watch-2664WM01,accessories,Watches,https://m.media-amazon.com/images/I/71-P+q7HJLL._AC_UL320_.jpg,https://www.amazon.in/Titan-Purple-Analog-Womens-Watch-2664WM01/dp/B09V591WXN/ref=sr_1_1302?qid=1679155667&s=watches&sr=1-1302,1.0,1,,4495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/1297.jpg,494450.0,10072.392333029999,1,213.3352089885753,1
1338,GUESS Analog Gold Dial Women's Watch-W1142L2,accessories,Watches,https://m.media-amazon.com/images/I/61V0L-lJlrL._AC_UL320_.jpg,https://www.amazon.in/Guess-Analog-Gold-Womens-Watch-W1142L2/dp/B07F3G3T19/ref=sr_1_1347?qid=1679155667&s=watches&sr=1-1347,4.6,222,"₹9,600",12595.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/1338.jpg,1385450.0,13209.448411659723,1,213.73613293750003,1
17663,Daniel Klein Analog Silver Dial Women's Watch-DK.1.13253-2,accessories,Watches,https://m.media-amazon.com/images/I/51uDPIoBJ2L._AC_UL320_.jpg,https://www.amazon.in/Daniel-Analog-Silver-Womens-Watch-DK-1-13253-2/dp/B0BFNFS524/ref=sr_1_17739?qid=1679156254&s=watches&sr=1-17739,Get,0,"₹3,135",5700.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/17663.jpg,627000.0,11573.373154867259,1,212.0256768954918,1
604,Joker & Witch Analog Women's Watch (White Dial Gold Colored Strap),accessories,Watches,https://m.media-amazon.com/images/I/61nTcuF8HqL._AC_UL320_.jpg,https://www.amazon.in/Joker-Witch-Metallic-RoseGold-Womens/dp/B077PT8VVM/ref=sr_1_613?qid=1679155608&s=watches&sr=1-613,4.1,28,₹949,3799.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/604.jpg,417890.0,2812.3357589591533,0,231.92873713450294,1
4830,Casio Analog Silver Dial Women's Watch-SHE-3067PGL-7BUDF (SX267),accessories,Watches,https://m.media-amazon.com/images/I/61HkSiZqnaL._AC_UL320_.jpg,https://www.amazon.in/Casio-Analog-Silver-Watch-SHE-3067PGL-7BUDF-SX267/dp/B07W85LW5F/ref=sr_1_4839?qid=1679155802&s=watches&sr=1-4839,2.9,5,"₹5,997",8995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/4830.jpg,989450.0,8564.958642156827,0,211.70137228708788,1
449,Joker & Witch Petite White Classic Rosegold Metallic Watch for Women,accessories,Watches,https://m.media-amazon.com/images/I/61llZ5Jd6aL._AC_UL320_.jpg,https://www.amazon.in/Joker-Witch-Classic-Rosegold-Metallic/dp/B07YKMCS7H/ref=sr_1_458?qid=1679155599&s=watches&sr=1-458,4.0,27,₹799,3199.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/449.jpg,351890.0,4256.489384367028,0,231.96033625372027,1
12055,GUESS Analog Rose Gold Dial Unisex-Adult Watch-GW0031L3,accessories,Watches,https://m.media-amazon.com/images/I/81I65taqecL._AC_UL320_.jpg,https://www.amazon.in/GUESS-Womens-Analog-Quartz-Stainless/dp/B0851KQ72S/ref=sr_1_12083?qid=1679156058&s=watches&sr=1-12083,4.5,5,,12500.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/12055.jpg,1375000.0,24088.782386634546,1,199.33534075892854,1
12929,HMT Pilot para Shock 17 Jewels Silver Dial Radium Hands Hand Winding Antique Wrist Watch,accessories,Watches,https://m.media-amazon.com/images/I/81qIExYtWSL._AC_UL320_.jpg,https://www.amazon.in/Jewels-Silver-Radium-Winding-Antique/dp/B0BTM8T6YK/ref=sr_1_12957?qid=1679156087&s=watches&sr=1-12957,Get,0,"₹2,599",5999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/12929.jpg,659890.0,16620.316204162275,1,217.834652875996,1
5387,Style Keepers Analogue Black Green Peach Dial Combo Genuine Leathers Belt Women's Watch and Girl's Watch,accessories,Watches,https://m.media-amazon.com/images/I/816ADsqQa9L._AC_UL320_.jpg,https://www.amazon.in/Style-Keepers-Analogue-Genuine-Leathers/dp/B0B1JJ885M/ref=sr_1_5392?qid=1679155822&s=watches&sr=1-5392,4.0,2,₹420,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/5387.jpg,142890.0,13819.871306838866,1,210.59430936517293,1
572,TIMEX Analog Rose Gold Dial Women's Watch-TWEL118SMU01,accessories,Watches,https://m.media-amazon.com/images/I/51TUqviQ5oL._AC_UL320_.jpg,https://www.amazon.in/Timex-Analog-Rose-Womens-Watch-TWEL118SMU01/dp/B09W2GDYGQ/ref=sr_1_581?qid=1679155607&s=watches&sr=1-581,4.6,22,"₹1,849",3395.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/572.jpg,373450.0,3475.6308464325816,0,229.27123913128924,1
1156,Fossil Analog Silver Dial Women's Watch-ES3284,accessories,Watches,https://m.media-amazon.com/images/I/51ovC2VKcHL._AC_UL320_.jpg,https://www.amazon.in/Fossil-Analog-Silver-Womens-Watch-ES3284/dp/B00AFTT8KE/ref=sr_1_1161?qid=1679155660&s=watches&sr=1-1161,4.5,1261,"₹9,995",11995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/1156.jpg,1319450.0,7817.510477178765,0,218.76109241727937,1
11079,TONSY Analogue Girls' Watch (White Dial Pink Colored Strap) (Pack of 2),accessories,Watches,https://m.media-amazon.com/images/I/81ysCFNoy1L._AC_UL320_.jpg,https://www.amazon.in/SS-Collection-Analogue-Off-White-Combo/dp/B07S9WNL84/ref=sr_1_11103?qid=1679156025&s=watches&sr=1-11103,3.7,7,₹339,1049.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11079.jpg,115390.0,10737.752249266956,1,202.02823161764704,1
442,"SELLORIA Women's Brand A Analogue Color Changing Premium Analog Watch, Gold",accessories,Watches,https://m.media-amazon.com/images/I/61x-jySgu0L._AC_UL320_.jpg,https://www.amazon.in/SELLORIA-Analogue-Changing-Women-Premium-Analog/dp/B09DBPVRXM/ref=sr_1_447?qid=1679155599&s=watches&sr=1-447,3.6,25,₹259,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/442.jpg,164890.0,6982.821608991218,0,212.1371431779661,1
2892,Nakoda Analogue Stylish Silver Chain Elegant Dial Watch for Girls and Women,accessories,Watches,https://m.media-amazon.com/images/I/51ND9egy8jL._AC_UL320_.jpg,https://www.amazon.in/Nakoda-Analogue-Stylish-Silver-Elegant/dp/B09WN2C5Z5/ref=sr_1_2897?qid=1679155722&s=watches&sr=1-2897,3.0,1,₹129,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2892.jpg,109890.0,10413.208899200008,1,219.96978871822037,1
2871,CLOUDWOOD Analog Wrist Watch for Women's and Girls (WCH48),accessories,Watches,https://m.media-amazon.com/images/I/71ht2gofnbL._AC_UL320_.jpg,https://www.amazon.in/CLOUDWOOD-Analog-Wrist-Womens-Colored/dp/B0BFLTQKR3/ref=sr_1_2880?qid=1679155721&s=watches&sr=1-2880,2.0,1,₹249,1199.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2871.jpg,131890.0,5678.276044748518,0,231.14031574675323,1
6329,Maxima Attivo Analog Black Dial Women's Watch - 22167CMLI,accessories,Watches,https://m.media-amazon.com/images/I/61IpOZHwLJL._AC_UL320_.jpg,https://www.amazon.in/Maxima-Attivo-Analog-Womens-Watch-22167CMLI/dp/B00RCOI39M/ref=sr_1_6338?qid=1679155855&s=watches&sr=1-6338,3.9,13,,1057.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/6329.jpg,116270.0,5055.983828015783,0,196.2522087696335,1
11900,Fossil Carlie Mini Three-Hand Pave Crystal Stainless Steel Mesh Watch ES5088,accessories,Watches,https://m.media-amazon.com/images/I/81WzDgQLAsL._AC_UL320_.jpg,https://www.amazon.in/Fossil-Carlie-Analog-Womens-Watch-ES5088/dp/B08YWRTTTC/ref=sr_1_11924?qid=1679156053&s=watches&sr=1-11924,4.8,11,"₹7,596",9495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/11900.jpg,1044450.0,17441.418053036028,1,213.50657400793648,1
860,TIMEX TW00PR266,accessories,Watches,https://m.media-amazon.com/images/I/61SZUv-kpkL._AC_UL320_.jpg,https://www.amazon.in/Timex-Analog-Rose-Unisexs-Watch-TW00PR266/dp/B08HT3KLF2/ref=sr_1_869?qid=1679155619&s=watches&sr=1-869,4.1,26,"₹6,296.50",8995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/860.jpg,989450.0,5561.478792120923,0,212.73504194019785,1
7486,L Louges Analog Watch for -Women,accessories,Watches,https://m.media-amazon.com/images/I/61vKA4rr2yL._AC_UL320_.jpg,https://www.amazon.in/L-Louges-Analog-Watch-Women/dp/B0B5N3MXZV/ref=sr_1_7514?qid=1679155899&s=watches&sr=1-7514,Get,0,,2495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/7486.jpg,274450.0,5927.710693536675,0,229.35603551879083,1
5140,BIGOWL Travel Watch Airplane World Map Design Leather Strap Casual Wrist Watch for Women - for Travellers - Watch with Mov...,accessories,Watches,https://m.media-amazon.com/images/I/71fnHT9uzRL._AC_UL320_.jpg,https://www.amazon.in/BigOwl-Analogue-White-Womens-Watch/dp/B072VPWST4/ref=sr_1_5145?qid=1679155814&s=watches&sr=1-5145,2.8,10,₹379,699.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/5140.jpg,76890.0,4479.354627224171,0,197.44231603571427,1
12250,Esprit Analog Silver Dial Women's Watch-ES1L054M0095,accessories,Watches,https://m.media-amazon.com/images/I/51tW-jt2BpL._AC_UL320_.jpg,https://www.amazon.in/Esprit-Womens-Analogue-Metallic-ES1L054M0095_Grey_Free/dp/B07N8YJ6GS/ref=sr_1_12278?qid=1679156065&s=watches&sr=1-12278,5.0,1,"₹5,640",9400.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/12250.jpg,1034000.0,3079.007548492877,0,212.3215055725524,1
4134,GUESS Analog Gold Dial Women's Watch-GW0403L3,accessories,Watches,https://m.media-amazon.com/images/I/51zOSThcdZL._AC_UL320_.jpg,https://www.amazon.in/GUESS-Analog-Gold-Womens-Watch-GW0403L3/dp/B09T8TJ7YC/ref=sr_1_4139?qid=1679155765&s=watches&sr=1-4139,5.0,1,"₹13,940",15495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/4134.jpg,1704450.0,12362.256360522542,1,207.2099293204698,1
6361,IIK COLLECTION Combo Multi Colour Analog Wrist Watch for Women and Girls (IIK-1033W-1064W),accessories,Watches,https://m.media-amazon.com/images/I/61JX3B2aRfL._AC_UL320_.jpg,https://www.amazon.in/Collection-Combo-Colour-Analog-IIK-1033W-1064W/dp/B0747H63XN/ref=sr_1_6370?qid=1679155856&s=watches&sr=1-6370,3.6,20,"₹1,049",2999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/6361.jpg,329890.0,2889.373611983246,0,221.92157288915092,1
